order_id,order_date,ship_date,ship_mode,customer_id,product_id,location_id,sales,quantity,discount,profit
CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,OFF-BI-10003091,356,671.94,3,0.0,315.8118
US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,TEC-AC-10003027,43,169.064,7,0.2,-14.7931
US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,OFF-ST-10003638,43,168.624,9,0.2,14.7546
CA-2015-160213,2015-03-08,2015-03-13,Standard Class,AR-10825,OFF-PA-10003848,256,19.44,3,0.0,9.3312
CA-2014-157924,2014-10-11,2014-10-13,First Class,HA-14920,OFF-ST-10002352,55,31.92,4,0.0,8.2992
CA-2014-157924,2014-10-11,2014-10-13,First Class,HA-14920,FUR-CH-10000229,55,433.568,2,0.2,-65.0352
CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,OFF-PA-10000788,155,31.104,6,0.2,10.8864
CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,OFF-PA-10002968,155,54.816,3,0.2,17.8152
CA-2017-100601,2017-11-16,2017-11-20,Standard Class,JK-15370,OFF-ST-10002486,254,48.86,7,0.0,0.9772
CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,OFF-BI-10002215,38,14.2,2,0.0,6.532
CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,OFF-PA-10000788,38,12.96,2,0.0,6.2208
CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,OFF-BI-10003364,38,58.34,2,0.0,28.0032
CA-2015-154340,2015-11-29,2015-11-30,First Class,EK-13795,OFF-AR-10003582,201,56.3,2,0.0,15.764
CA-2014-128846,2014-04-07,2014-04-12,Standard Class,RS-19765,TEC-PH-10003273,38,629.95,5,0.0,163.787
CA-2014-128846,2014-04-07,2014-04-12,Standard Class,RS-19765,OFF-PA-10000100,38,122.97,3,0.0,60.2553
CA-2016-148593,2016-06-16,2016-06-18,Second Class,BD-11320,OFF-PA-10001776,63,46.35,5,0.0,21.7845
US-2017-119039,2017-03-06,2017-03-10,Standard Class,BF-11170,OFF-BI-10004182,10,14.976,9,0.2,5.4288
CA-2017-128426,2017-10-07,2017-10-11,Standard Class,JK-15730,OFF-BI-10000756,67,4.24,5,0.8,-6.36
US-2017-136868,2017-10-06,2017-10-12,Standard Class,CR-12820,TEC-AC-10001539,46,319.96,4,0.0,115.1856
US-2017-136868,2017-10-06,2017-10-12,Standard Class,CR-12820,OFF-PA-10002377,46,17.04,3,0.0,7.668
US-2017-136868,2017-10-06,2017-10-12,Standard Class,CR-12820,OFF-ST-10000991,46,344.91,3,0.0,10.3473
CA-2016-143749,2016-12-05,2016-12-07,First Class,AG-10300,FUR-BO-10002853,118,81.94,1,0.0,20.485
CA-2016-111493,2016-10-21,2016-10-22,First Class,CM-12160,TEC-AC-10004510,309,98.16,6,0.0,9.816
CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,OFF-BI-10003712,479,6.874,7,0.8,-10.6547
CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,OFF-BI-10002571,479,1.996,1,0.8,-3.2934
CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,OFF-ST-10004835,479,8.928,2,0.2,0.6696
CA-2016-157714,2016-09-26,2016-10-01,Second Class,CS-12175,OFF-PA-10004022,480,9.99,1,0.0,4.4955
CA-2017-166709,2017-11-17,2017-11-22,Standard Class,HL-15040,TEC-CO-10004722,286,10499.97,3,0.0,5039.9856
CA-2015-129392,2015-07-08,2015-07-08,Same Day,DM-13015,OFF-PA-10004248,33,21.12,5,0.2,6.6
CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,FUR-TA-10000577,481,696.42,2,0.0,160.1766
CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,TEC-PH-10001254,481,304.776,3,0.2,22.8582
CA-2015-154200,2015-06-18,2015-06-22,Standard Class,BG-11740,OFF-AR-10001044,189,51.98,2,0.0,15.0742
CA-2016-124233,2016-04-08,2016-04-14,Standard Class,CK-12595,FUR-FU-10002597,4,24.7,5,0.0,10.374
US-2015-134271,2015-04-18,2015-04-23,Second Class,RF-19735,OFF-LA-10004093,24,21.93,3,0.0,10.3071
US-2016-161683,2016-12-03,2016-12-08,Standard Class,CJ-12010,OFF-AP-10000179,64,394.816,4,0.2,93.7688
US-2016-161683,2016-12-03,2016-12-08,Standard Class,CJ-12010,OFF-BI-10001072,64,18.192,4,0.7,-14.5536
CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,OFF-LA-10004093,24,7.31,1,0.0,3.4357
CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,TEC-CO-10002095,24,799.984,2,0.2,249.995
CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,OFF-PA-10002713,24,41.28,6,0.0,18.9888
CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,OFF-PA-10002254,24,184.66,7,0.0,84.9436
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,OFF-AR-10001683,482,49.25,5,0.0,18.715
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,OFF-PA-10002195,482,10.16,2,0.0,4.7752
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,FUR-FU-10002364,482,14.76,2,0.0,4.2804
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,OFF-BI-10004001,482,34.08,2,0.0,15.6768
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,FUR-FU-10000023,482,17.67,3,0.0,7.7748
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,FUR-CH-10002320,482,1604.9,5,0.0,481.47
CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,FUR-TA-10003238,482,385.686,1,0.3,-60.6078
CA-2017-109715,2017-12-09,2017-12-14,Standard Class,AH-10585,OFF-PA-10004965,37,15.984,2,0.2,4.995
CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,OFF-PA-10003016,127,9.42,3,0.0,4.239
CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,OFF-AR-10003651,127,6.56,2,0.0,1.9024
CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,OFF-PA-10001363,127,24.56,2,0.0,11.5432
CA-2016-164637,2016-03-04,2016-03-08,Standard Class,RD-19480,OFF-BI-10003876,392,128.4,3,0.0,64.2
CA-2014-103590,2014-11-30,2014-12-04,Standard Class,JL-15505,OFF-EN-10004007,185,62.28,4,0.0,29.2716
CA-2015-111234,2015-02-18,2015-02-22,Standard Class,AB-10600,OFF-LA-10002271,26,9.24,3,0.0,4.4352
CA-2017-149881,2017-04-01,2017-04-03,First Class,NC-18535,FUR-BO-10003894,95,482.664,8,0.15,85.176
CA-2017-149881,2017-04-01,2017-04-03,First Class,NC-18535,TEC-MA-10000418,95,4799.984,2,0.2,359.9988
CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,OFF-PA-10004243,6,37.94,2,0.0,18.2112
CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,OFF-BI-10001759,6,18.288,6,0.2,6.6294
CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,TEC-MA-10001570,6,385.8,5,0.2,130.2075
CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,OFF-ST-10004804,6,102.96,2,0.0,1.0296
CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,FUR-BO-10001519,6,174.42,3,0.0,41.8608
CA-2016-108644,2016-09-30,2016-10-03,First Class,SJ-20215,OFF-BI-10000343,117,1.964,2,0.8,-3.2406
US-2014-102631,2014-12-13,2014-12-17,Standard Class,EB-13840,FUR-FU-10003930,37,94.428,3,0.6,-42.4926
CA-2017-120327,2017-11-11,2017-11-16,Standard Class,WB-21850,OFF-FA-10004854,47,45.92,4,0.0,21.5824
CA-2015-154970,2015-01-05,2015-01-10,Standard Class,SR-20740,FUR-CH-10003396,6,61.584,1,0.2,-6.9282
CA-2016-113803,2016-03-24,2016-03-26,First Class,VG-21805,OFF-PA-10001994,239,22.48,1,0.0,10.3408
CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,FUR-FU-10003601,78,332.028,9,0.6,-348.6294
CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,OFF-BI-10003429,78,11.394,9,0.8,-17.6607
CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,OFF-PA-10000232,78,15.552,3,0.2,5.6376
CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,OFF-PA-10002195,78,31.104,6,0.2,11.2752
CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,OFF-BI-10004492,78,6.316,1,0.8,-10.4214
CA-2014-168823,2014-09-21,2014-09-24,First Class,MA-17560,OFF-PA-10004000,106,11.352,3,0.2,4.1151
CA-2014-168823,2014-09-21,2014-09-24,First Class,MA-17560,OFF-LA-10004425,106,20.808,9,0.2,7.0227
CA-2016-162404,2016-07-23,2016-07-27,Standard Class,NF-18475,OFF-BI-10000948,229,11.416,4,0.8,-18.8364
CA-2017-104024,2017-08-29,2017-09-03,Second Class,MD-17860,OFF-AR-10001972,64,9.408,7,0.2,0.7056
CA-2017-147144,2017-03-26,2017-03-28,First Class,MZ-17335,OFF-AR-10004587,60,19.83,1,0.0,5.949
CA-2017-158673,2017-12-29,2018-01-04,Standard Class,KB-16600,OFF-PA-10000994,438,209.7,2,0.0,100.656
CA-2014-133704,2014-09-20,2014-09-26,Standard Class,MA-17995,OFF-AP-10001366,26,43.92,4,0.0,11.8584
CA-2014-133704,2014-09-20,2014-09-26,Standard Class,MA-17995,OFF-BI-10001636,26,20.232,3,0.2,6.5754
CA-2016-159142,2016-04-04,2016-04-05,First Class,ME-17320,TEC-PH-10001448,29,149.97,3,0.0,5.9988
CA-2016-159142,2016-04-04,2016-04-05,First Class,ME-17320,OFF-PA-10001776,29,27.81,3,0.0,13.0707
CA-2014-138436,2014-03-26,2014-03-30,Standard Class,JD-15895,TEC-AC-10002323,2,66.3,3,0.0,8.619
CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,OFF-AR-10004582,309,1.64,1,0.0,0.738
CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,FUR-FU-10000576,309,1049.2,5,0.0,272.792
CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,FUR-FU-10004270,309,20.9,5,0.0,7.524
CA-2016-157336,2016-12-01,2016-12-05,Second Class,SJ-20500,OFF-BI-10004236,70,88.08,6,0.0,40.5168
CA-2016-157336,2016-12-01,2016-12-05,Second Class,SJ-20500,FUR-CH-10004997,70,751.92,4,0.0,150.384
CA-2014-168130,2014-09-19,2014-09-19,Same Day,BS-11365,FUR-CH-10000988,165,887.103,7,0.1,177.4206
CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,TEC-PH-10004897,153,55.944,7,0.2,-13.2867
CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,OFF-AR-10002656,153,10.688,2,0.2,2.2712
CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,TEC-PH-10004924,153,11.824,2,0.2,1.0346
CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,OFF-PA-10003127,483,63.312,3,0.2,20.5764
CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,OFF-BI-10000778,483,96.784,4,0.8,-145.176
CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,FUR-FU-10001424,483,10.476,3,0.6,-6.8094
CA-2015-101924,2015-09-04,2015-09-09,Standard Class,KB-16585,OFF-BI-10000962,326,9.762,2,0.7,-6.8334
CA-2016-124793,2016-03-14,2016-03-16,First Class,MM-18280,FUR-CH-10002880,6,196.784,2,0.2,-22.1382
CA-2017-118367,2017-10-28,2017-11-02,Second Class,LO-17170,OFF-EN-10004386,46,47.98,2,0.0,23.99
CA-2017-164819,2017-10-15,2017-10-19,Second Class,RS-19420,OFF-LA-10001045,70,13.05,5,0.0,6.003
CA-2017-158344,2017-08-07,2017-08-11,Standard Class,CC-12475,TEC-AC-10002006,351,63.96,4,0.0,19.8276
CA-2017-123351,2017-09-21,2017-09-25,Standard Class,KT-16480,OFF-AP-10001242,113,80.48,1,0.0,24.144
CA-2017-110429,2017-11-03,2017-11-08,Standard Class,DM-13015,OFF-BI-10000216,106,11.673,3,0.7,-7.782
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,FUR-TA-10002774,67,863.128,8,0.3,-160.2952
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,OFF-BI-10004364,67,3.564,3,0.8,-6.237
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,FUR-BO-10000780,67,956.6648,7,0.32,-225.0976
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,OFF-BI-10001989,67,12.588,3,0.8,-20.1408
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,TEC-AC-10004001,67,171.96,5,0.2,45.1395
US-2017-124821,2017-06-25,2017-06-29,Second Class,AM-10705,FUR-TA-10000688,61,871.4,4,0.0,148.138
CA-2015-166975,2015-11-26,2015-11-30,Standard Class,SH-20635,FUR-FU-10003930,281,692.472,11,0.2,190.4298
CA-2016-123806,2016-11-24,2016-11-27,Second Class,LA-16780,FUR-FU-10000965,309,207.76,4,0.0,85.1816
US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,TEC-PH-10004071,409,71.928,9,0.2,6.2937
US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,OFF-AR-10001044,409,25.99,1,0.0,7.5371
CA-2015-142692,2015-10-23,2015-10-28,Standard Class,AG-10495,OFF-BI-10004140,60,3.592,1,0.2,1.1225
CA-2015-123456,2015-07-09,2015-07-13,Standard Class,KN-16450,OFF-AP-10002684,78,48.632,2,0.8,-121.58
CA-2017-151358,2017-08-18,2017-08-22,Standard Class,NF-18595,OFF-ST-10000046,60,323.1,2,0.0,61.389
US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,TEC-MA-10001047,101,9099.93,7,0.0,2365.9818
US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,FUR-FU-10000550,101,9.96,2,0.0,3.2868
US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,OFF-BI-10002432,101,25.3,5,0.0,11.891
CA-2014-166989,2014-11-14,2014-11-18,Standard Class,RM-19675,OFF-PA-10004470,165,11.36,2,0.0,5.2256
CA-2014-166989,2014-11-14,2014-11-18,Standard Class,RM-19675,FUR-CH-10001797,165,69.264,2,0.1,14.6224
CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,OFF-LA-10003720,305,3.69,1,0.0,1.7343
CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,OFF-BI-10004600,305,1103.97,3,0.0,496.7865
CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,FUR-BO-10003965,484,246.1328,2,0.32,-76.0116
CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,OFF-LA-10000240,484,11.696,2,0.2,3.9474
CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,TEC-CO-10001571,484,439.992,1,0.2,164.997
CA-2017-127516,2017-12-28,2018-01-03,Standard Class,EH-14005,OFF-ST-10000736,396,64.784,1,0.2,-12.9568
US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,OFF-BI-10002082,15,33.28,5,0.8,-49.92
US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,OFF-PA-10002250,15,14.088,3,0.2,4.9308
CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,OFF-AR-10000122,26,11.16,2,0.0,2.79
CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,FUR-TA-10003748,26,896.328,9,0.2,22.4082
CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,OFF-AP-10001394,26,189.0,1,0.0,68.04
CA-2017-130967,2017-03-10,2017-03-16,Standard Class,EB-13870,TEC-PH-10004896,12,53.982,3,0.4,-10.7964
CA-2017-101581,2017-10-22,2017-10-27,Standard Class,DW-13195,FUR-TA-10002607,314,177.225,5,0.5,-120.513
CA-2017-169124,2017-07-03,2017-07-10,Standard Class,MB-17305,FUR-FU-10001215,485,129.39,3,0.0,54.3438
CA-2017-117261,2017-09-04,2017-09-10,Standard Class,TH-21235,OFF-ST-10000419,4,54.32,4,0.0,0.5432
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,TEC-PH-10001459,395,4367.896,13,0.2,327.5922
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,OFF-PA-10000241,395,49.568,2,0.2,15.49
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,OFF-AP-10003040,395,161.376,6,0.2,12.1032
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,FUR-FU-10001852,395,2.784,2,0.2,0.4176
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,OFF-PA-10000141,395,8.72,5,0.2,2.943
CA-2014-123253,2014-08-22,2014-08-25,Second Class,DE-13255,OFF-AR-10002804,347,3.912,1,0.2,1.0269
CA-2016-121601,2016-10-04,2016-10-04,Same Day,MO-17500,OFF-EN-10003862,486,59.752,7,0.2,19.4194
CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,FUR-FU-10000448,60,63.92,4,0.0,3.196
CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,TEC-PH-10000526,60,383.96,5,0.2,38.396
CA-2016-161095,2016-06-28,2016-06-28,Same Day,CS-12250,OFF-BI-10002764,4,7.752,3,0.2,2.8101
CA-2016-161095,2016-06-28,2016-06-28,Same Day,CS-12250,OFF-BI-10001524,4,33.568,2,0.2,11.7488
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,TEC-PH-10001079,63,666.344,7,0.2,66.6344
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,FUR-TA-10002041,63,573.728,4,0.2,-64.5444
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,OFF-BI-10001036,63,21.936,3,0.2,8.226
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,OFF-PA-10000223,63,19.44,3,0.0,9.3312
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,TEC-MA-10003246,63,447.968,4,0.2,139.99
CA-2014-123127,2014-09-08,2014-09-12,Standard Class,SP-20620,OFF-AP-10001962,256,16.78,2,0.0,4.195
CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,OFF-AR-10004062,63,20.96,2,0.0,5.24
CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,OFF-BI-10004330,63,88.752,3,0.2,27.735
CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,OFF-ST-10001963,63,304.23,3,0.0,9.1269
CA-2015-136735,2015-07-26,2015-08-02,Standard Class,HA-14920,OFF-EN-10002230,95,167.86,2,0.0,78.8942
US-2017-136189,2017-12-07,2017-12-11,Standard Class,DC-13285,FUR-FU-10000175,196,82.38,6,0.0,25.5378
CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,TEC-PH-10004897,384,23.976,3,0.2,-5.6943
CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,OFF-ST-10003123,384,33.29,1,0.0,7.9896
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,OFF-BI-10001658,76,14.952,2,0.7,-11.9616
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,TEC-PH-10002834,76,323.982,3,0.4,-80.9955
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,OFF-BI-10002160,76,2.286,2,0.7,-1.6764
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,OFF-AR-10004999,76,14.352,3,0.2,0.897
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,TEC-AC-10003280,76,71.976,3,0.2,0.8997
CA-2016-153346,2016-01-25,2016-01-27,First Class,TB-21355,OFF-AR-10000315,171,9.21,3,0.0,2.3025
CA-2016-153346,2016-01-25,2016-01-27,First Class,TB-21355,OFF-PA-10000007,171,18.0,5,0.0,8.28
CA-2017-118360,2017-04-01,2017-04-07,Standard Class,JC-15775,OFF-PA-10000791,165,42.93,9,0.0,19.3185
CA-2017-149853,2017-10-03,2017-10-09,Standard Class,PO-18850,OFF-PA-10000556,187,15.552,3,0.2,5.4432
CA-2017-149853,2017-10-03,2017-10-09,Standard Class,PO-18850,OFF-AP-10000804,187,17.92,5,0.2,1.12
CA-2017-107909,2017-09-01,2017-09-06,Standard Class,SS-20875,TEC-AC-10001998,487,19.99,1,0.0,6.7966
CA-2017-107909,2017-09-01,2017-09-06,Standard Class,SS-20875,OFF-BI-10003476,487,22.92,5,0.2,8.022
CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,TEC-AC-10003237,488,50.88,6,0.2,14.628
CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,OFF-EN-10003798,488,27.312,2,0.2,9.2178
CA-2015-154795,2015-12-20,2015-12-24,Standard Class,GZ-14470,OFF-EN-10003068,489,7.92,1,0.2,2.772
CA-2015-154795,2015-12-20,2015-12-24,Standard Class,GZ-14470,FUR-FU-10002088,489,14.368,2,0.2,3.9512
CA-2015-125234,2015-11-27,2015-12-01,Standard Class,SN-20710,TEC-AC-10000158,14,107.97,3,0.0,22.6737
CA-2015-125234,2015-11-27,2015-12-01,Standard Class,SN-20710,OFF-PA-10000482,14,113.82,3,0.0,53.4954
CA-2017-133501,2017-08-27,2017-09-01,Standard Class,DK-12895,OFF-PA-10004888,79,5.184,1,0.2,1.8144
US-2014-129609,2014-03-22,2014-03-22,Same Day,VM-21835,OFF-AR-10003478,490,16.28,2,0.0,6.512
CA-2017-130309,2017-12-17,2017-12-21,Standard Class,GB-14575,OFF-ST-10003208,102,544.38,3,0.0,157.8702
CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,OFF-BI-10004970,95,19.824,6,0.2,6.6906
CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,TEC-PH-10000038,95,657.504,6,0.2,-131.5008
CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,TEC-AC-10001552,95,99.54,2,0.0,10.9494
CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,TEC-AC-10002926,95,199.96,4,0.0,85.9828
CA-2016-120355,2016-09-18,2016-09-25,Standard Class,MM-17260,FUR-CH-10001394,132,631.782,2,0.1,140.396
CA-2016-120355,2016-09-18,2016-09-25,Standard Class,MM-17260,FUR-FU-10004053,132,60.72,3,0.0,26.1096
CA-2017-169894,2017-11-24,2017-11-29,Second Class,MV-17485,OFF-BI-10004230,155,20.724,2,0.7,-15.1976
CA-2017-169894,2017-11-24,2017-11-29,Second Class,MV-17485,OFF-ST-10000060,155,415.872,8,0.2,-41.5872
US-2017-100482,2017-04-11,2017-04-15,Standard Class,JL-15130,OFF-ST-10001325,404,16.768,2,0.2,1.4672
US-2017-100482,2017-04-11,2017-04-15,Standard Class,JL-15130,TEC-AC-10003441,404,27.12,2,0.2,-4.746
CA-2017-107748,2017-12-10,2017-12-12,Second Class,AG-10330,TEC-PH-10003215,353,95.84,4,0.2,34.742
CA-2017-107748,2017-12-10,2017-12-12,Second Class,AG-10330,OFF-PA-10002005,353,12.96,2,0.0,6.2208
CA-2017-153654,2017-11-24,2017-11-26,Second Class,MD-17860,OFF-BI-10004465,197,19.008,8,0.7,-12.672
CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,OFF-BI-10000545,379,1598.058,7,0.7,-1065.372
CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,OFF-AR-10003752,379,36.96,4,0.2,12.012
CA-2017-162565,2017-12-11,2017-12-11,Same Day,RR-19315,OFF-PA-10001937,174,10.368,2,0.2,3.6288
CA-2017-162565,2017-12-11,2017-12-11,Same Day,RR-19315,FUR-FU-10004306,174,77.72,1,0.6,-66.062
CA-2017-162565,2017-12-11,2017-12-11,Same Day,RR-19315,FUR-CH-10003973,174,520.464,2,0.3,-14.8704
CA-2016-127642,2016-05-21,2016-05-23,First Class,CP-12340,OFF-PA-10000565,123,111.96,2,0.0,54.8604
US-2017-163195,2017-02-17,2017-02-21,Second Class,LL-16840,TEC-PH-10003875,300,29.16,3,0.0,8.4564
CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,OFF-AR-10001953,491,131.94,3,0.0,35.6238
CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,OFF-AR-10001374,491,25.92,4,0.0,8.2944
CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,OFF-ST-10003816,491,704.76,4,0.0,162.0948
CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,OFF-FA-10001843,491,7.41,3,0.0,3.4827
CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,OFF-AR-10000657,491,21.5,10,0.0,7.095
CA-2017-117044,2017-09-11,2017-09-13,Second Class,HA-14920,OFF-FA-10000936,37,10.528,4,0.2,3.29
CA-2017-117044,2017-09-11,2017-09-13,Second Class,HA-14920,OFF-PA-10003657,37,20.544,6,0.2,6.42
US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,OFF-BI-10001989,453,104.9,5,0.0,50.352
US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,OFF-AR-10002987,453,39.68,2,0.0,16.2688
US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,OFF-LA-10000414,453,51.75,5,0.0,24.84
US-2017-169320,2017-07-23,2017-07-25,Second Class,LH-16900,OFF-AR-10003602,492,11.68,2,0.0,5.4896
US-2017-169320,2017-07-23,2017-07-25,Second Class,LH-16900,TEC-AC-10002550,492,159.75,5,0.0,11.1825
CA-2016-158575,2016-11-18,2016-11-24,Standard Class,SB-20290,OFF-AP-10002998,362,103.968,6,0.2,16.8948
CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,FUR-FU-10003708,493,303.25,5,0.0,63.6825
CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,OFF-AP-10001391,493,270.72,3,0.0,78.5088
CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,FUR-CH-10003973,493,1487.04,5,0.2,148.704
CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,OFF-EN-10000461,1,17.48,2,0.0,8.2156
CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,OFF-EN-10002831,1,71.88,2,0.0,32.346
CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,OFF-AR-10004648,95,60.45,3,0.0,16.3215
CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,FUR-TA-10001857,95,253.176,3,0.2,-31.647
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,OFF-BI-10000546,419,2.88,5,0.8,-4.464
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,FUR-BO-10004690,419,384.944,4,0.3,-126.4816
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,TEC-PH-10001557,419,153.584,2,0.2,13.4386
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,FUR-BO-10002545,419,913.43,5,0.3,-52.196
CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,OFF-AP-10001366,35,43.92,4,0.0,11.8584
